[NNS] ||| not ||| nos ||| PPDB2.0Score=4.59347 PPDB1.0Score=17.576980 -logp(LHS|e1)=9.86342 -logp(LHS|e2)=1.83969 -logp(e1|LHS)=13.66477 -logp(e1|e2)=5.77934 -logp(e1|e2,LHS)=6.12672 -logp(e2|LHS)=11.65934 -logp(e2|e1)=11.79764 -logp(e2|e1,LHS)=4.12130 AGigaSim=0.02454 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.015133 Exclusion=0.002291 GlueRule=0 GoogleNgramSim=0.33111 Identity=0 Independent=0.737682 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.007458 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.237435 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98261 TargetFormality=0.98234 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Independent
[ADJP] ||| very big ||| biggest ||| PPDB2.0Score=4.83440 PPDB1.0Score=20.948330 -logp(LHS|e1)=0.04082 -logp(LHS|e2)=5.66862 -logp(e1|LHS)=10.70251 -logp(e1|e2)=12.02674 -logp(e1|e2,LHS)=6.50004 -logp(e2|LHS)=13.22516 -logp(e2|e1)=8.92159 -logp(e2|e1,LHS)=9.02268 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.13353 ContainsX=0 Equivalence=0.342404 Exclusion=0.012824 GlueRule=0 Identity=0 Independent=0.056848 Lex(e1|e2)=7.51487 Lex(e2|e1)=10.98101 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.053182 PhrasePenalty=1 RarityPenalty=0.04979 ForwardEntailment=0.534742 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.82215 TargetFormality=0.92028 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=3.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[VP] ||| come home ||| came ||| PPDB2.0Score=4.82632 PPDB1.0Score=22.128260 -logp(LHS|e1)=0.55155 -logp(LHS|e2)=2.85652 -logp(e1|LHS)=12.88720 -logp(e1|e2)=12.94655 -logp(e1|e2,LHS)=10.11738 -logp(e2|LHS)=11.42733 -logp(e2|e1)=9.18171 -logp(e2|e1,LHS)=8.65751 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.81093 ContainsX=0 Equivalence=0.007519 Exclusion=0.000228 GlueRule=0 Identity=0 Independent=0.427193 Lex(e1|e2)=11.30759 Lex(e2|e1)=15.80642 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.031332 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.533728 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.96789 TargetFormality=0.63292 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[VP] ||| came home ||| came ||| PPDB2.0Score=4.82632 PPDB1.0Score=18.322070 -logp(LHS|e1)=0.76386 -logp(LHS|e2)=2.85652 -logp(e1|LHS)=14.21010 -logp(e1|e2)=11.59875 -logp(e1|e2,LHS)=12.26963 -logp(e2|LHS)=11.42733 -logp(e2|e1)=6.72332 -logp(e2|e1,LHS)=9.48686 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.81093 ContainsX=0 Equivalence=0.014806 Exclusion=0.000522 GlueRule=0 Identity=0 Independent=0.438607 Lex(e1|e2)=13.83193 Lex(e2|e1)=19.62960 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.019642 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.526423 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.97965 TargetFormality=0.76085 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[S] ||| no 's ||| no ||| PPDB2.0Score=4.81689 PPDB1.0Score=15.385610 -logp(LHS|e1)=1.40399 -logp(LHS|e2)=9.60192 -logp(e1|LHS)=16.20568 -logp(e1|e2)=12.74389 -logp(e1|e2,LHS)=6.99299 -logp(e2|LHS)=14.30145 -logp(e2|e1)=2.64172 -logp(e2|e1,LHS)=5.08875 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.91629 ContainsX=0 Equivalence=0.003636 Exclusion=0.006627 GlueRule=0 Identity=0 Independent=0.367494 Lex(e1|e2)=4.24970 Lex(e2|e1)=9.05157 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.209012 PhrasePenalty=1 RarityPenalty=0.13534 ForwardEntailment=0.413231 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0 WordLogCR=-0.69315 ||| 0-0 1-0 2-0 ||| ForwardEntailment
[ADJP] ||| just different ||| different ||| PPDB2.0Score=4.81503 PPDB1.0Score=12.904090 -logp(LHS|e1)=0.53900 -logp(LHS|e2)=3.22587 -logp(e1|LHS)=15.23049 -logp(e1|e2)=11.38647 -logp(e1|e2,LHS)=8.30795 -logp(e2|LHS)=8.04852 -logp(e2|e1)=1.51762 -logp(e2|e1,LHS)=1.12598 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.44183 ContainsX=0 Equivalence=0.002282 Exclusion=0.083595 GlueRule=0 Identity=0 Independent=0.217792 Lex(e1|e2)=5.09738 Lex(e2|e1)=12.08840 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.064753 PhrasePenalty=1 RarityPenalty=0.01832 ForwardEntailment=0.631577 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98867 TargetFormality=0.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=2.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[INTJ] ||| very well ||| well ||| PPDB2.0Score=4.80979 PPDB1.0Score=9.813780 -logp(LHS|e1)=3.57055 -logp(LHS|e2)=2.07304 -logp(e1|LHS)=8.40467 -logp(e1|e2)=6.51020 -logp(e1|e2,LHS)=6.90989 -logp(e2|LHS)=3.70054 -logp(e2|e1)=3.30358 -logp(e2|e1,LHS)=2.20576 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.81093 ContainsX=0 Equivalence=0.002267 Exclusion=0.014582 GlueRule=0 Identity=0 Independent=0.401764 Lex(e1|e2)=5.04907 Lex(e2|e1)=9.30622 Lexical=1 LogCount=2.56495 MVLSASim=NA Monotonic=1 OtherRelated=0.167354 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.414033 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.95609 TargetFormality=0.97121 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[INTJ] ||| n- no ||| no ||| PPDB2.0Score=4.78865 PPDB1.0Score=14.679220 -logp(LHS|e1)=0.69315 -logp(LHS|e2)=2.28923 -logp(e1|LHS)=13.43183 -logp(e1|e2)=13.37250 -logp(e1|e2,LHS)=10.55934 -logp(e2|LHS)=2.96214 -logp(e2|e1)=1.30672 -logp(e2|e1,LHS)=0.08965 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.91629 ContainsX=0 Equivalence=0.009305 Exclusion=0.002707 GlueRule=0 Identity=0 Independent=0.550011 Lex(e1|e2)=4.69750 Lex(e2|e1)=16.03951 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.349796 PhrasePenalty=1 RarityPenalty=0.04979 ReverseEntailment=0.088180 SourceTerminalsButNoTarget=0 SourceWords=2 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0 WordLogCR=-0.69315 ||| 0-0 1-0 ||| Independent
[X] ||| 's also ||| also ||| PPDB2.0Score=4.78298 PPDB1.0Score=12.086940 -logp(LHS|e1)=0.00637 -logp(LHS|e2)=10.29895 -logp(e1|LHS)=13.54319 -logp(e1|e2)=9.93691 -logp(e1|e2,LHS)=6.87069 -logp(e2|LHS)=16.04889 -logp(e2|e1)=2.15003 -logp(e2|e1,LHS)=9.37639 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.55962 ContainsX=1 Equivalence=0.002523 Exclusion=0.026817 GlueRule=0 Identity=0 Independent=0.289468 Lex(e1|e2)=1.33953 Lex(e2|e1)=6.14140 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.294699 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.386493 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.97709 TargetFormality=0.50657 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=1.00000 WordLogCR=-0.69315 ||| 0-0 1-0 2-0 ||| ForwardEntailment
[INTJ] ||| -oh , no ||| no ||| PPDB2.0Score=4.77223 PPDB1.0Score=14.300550 -logp(LHS|e1)=1.94591 -logp(LHS|e2)=2.28923 -logp(e1|LHS)=11.68263 -logp(e1|e2)=11.68218 -logp(e1|e2,LHS)=10.02064 -logp(e2|LHS)=2.96214 -logp(e2|e1)=2.61837 -logp(e2|e1,LHS)=1.30015 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-1.38629 ContainsX=0 Equivalence=0.000293 Exclusion=0.003677 GlueRule=0 Identity=0 Independent=0.471251 Lex(e1|e2)=5.05819 Lex(e2|e1)=18.35813 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.073239 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.451540 SourceTerminalsButNoTarget=0 SourceWords=3 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-2 WordLenDiff=0 WordLogCR=-1.09861 ||| 0-0 1-0 2-0 ||| Independent
[ADJP] ||| quite different ||| different ||| PPDB2.0Score=4.76708 PPDB1.0Score=11.284410 -logp(LHS|e1)=0.18689 -logp(LHS|e2)=3.22587 -logp(e1|LHS)=9.99939 -logp(e1|e2)=8.13713 -logp(e1|e2,LHS)=5.03649 -logp(e2|LHS)=8.04852 -logp(e2|e1)=3.14728 -logp(e2|e1,LHS)=3.08562 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-0.51083 ContainsX=0 Equivalence=0.003277 Exclusion=0.058457 GlueRule=0 Identity=0 Independent=0.244327 Lex(e1|e2)=2.55849 Lex(e2|e1)=8.69081 Lexical=1 LogCount=3.71357 MVLSASim=NA Monotonic=1 OtherRelated=0.089796 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.604143 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.97969 TargetFormality=0.99555 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=2.00000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[X] ||| little less ||| less ||| PPDB2.0Score=4.76591 PPDB1.0Score=13.221360 -logp(LHS|e1)=0.34564 -logp(LHS|e2)=7.54751 -logp(e1|LHS)=14.75595 -logp(e1|e2)=9.56948 -logp(e1|e2,LHS)=6.74142 -logp(e2|LHS)=16.04023 -logp(e2|e1)=3.65188 -logp(e2|e1,LHS)=8.02570 Abstract=0 Adjacent=0 CharCountDiff=-7 CharLogCR=-1.01160 ContainsX=1 Equivalence=0.020233 Exclusion=0.034644 GlueRule=0 Identity=0 Independent=0.249044 Lex(e1|e2)=3.30337 Lex(e2|e1)=9.28430 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.320801 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.375278 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98496 TargetFormality=0.91028 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-1.00000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[ADJP] ||| most different ||| different ||| PPDB2.0Score=4.76217 PPDB1.0Score=14.567590 -logp(LHS|e1)=0 -logp(LHS|e2)=3.22587 -logp(e1|LHS)=16.26011 -logp(e1|e2)=13.00253 -logp(e1|e2,LHS)=9.24407 -logp(e2|LHS)=8.04852 -logp(e2|e1)=1.56506 -logp(e2|e1,LHS)=1.03247 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.44183 ContainsX=0 Equivalence=0.001748 Exclusion=0.021981 GlueRule=0 Identity=0 Independent=0.240896 Lex(e1|e2)=3.87197 Lex(e2|e1)=13.34190 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.073440 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.661935 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.86940 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=2.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[ADJP] ||| a little less ||| less ||| PPDB2.0Score=4.75832 PPDB1.0Score=13.982760 -logp(LHS|e1)=2.29731 -logp(LHS|e2)=3.40918 -logp(e1|LHS)=13.82650 -logp(e1|e2)=9.97175 -logp(e1|e2,LHS)=8.40715 -logp(e2|LHS)=8.97763 -logp(e2|e1)=4.01101 -logp(e2|e1,LHS)=3.55827 Abstract=0 Adjacent=0 CharCountDiff=-9 CharLogCR=-1.17865 ContainsX=0 Equivalence=0.269812 Exclusion=0.025735 GlueRule=0 Identity=0 Independent=0.221807 Lex(e1|e2)=4.45303 Lex(e2|e1)=13.39297 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.369727 PhrasePenalty=1 RarityPenalty=0.01832 ReverseEntailment=0.112919 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=0.98413 TargetFormality=0.91028 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-2 WordLenDiff=0.33333 WordLogCR=-1.09861 ||| 0-0 1-0 2-0 ||| OtherRelated
[ADVP] ||| even less ||| less ||| PPDB2.0Score=4.75500 PPDB1.0Score=14.876110 -logp(LHS|e1)=1.57979 -logp(LHS|e2)=3.78131 -logp(e1|LHS)=11.84392 -logp(e1|e2)=9.79800 -logp(e1|e2,LHS)=7.80476 -logp(e2|LHS)=9.32554 -logp(e2|e1)=5.07811 -logp(e2|e1,LHS)=5.28638 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.81093 ContainsX=0 Equivalence=0.230395 Exclusion=0.021437 GlueRule=0 Identity=0 Independent=0.120161 Lex(e1|e2)=4.49789 Lex(e2|e1)=10.77936 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.386660 PhrasePenalty=1 RarityPenalty=0.01832 ReverseEntailment=0.241347 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98689 TargetFormality=0.99168 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0 WordLogCR=-0.69315 ||| 0-0 1-0 ||| OtherRelated
[VP] ||| come , come ||| came ||| PPDB2.0Score=4.73881 PPDB1.0Score=19.190440 -logp(LHS|e1)=1.99243 -logp(LHS|e2)=2.85652 -logp(e1|LHS)=15.85018 -logp(e1|e2)=12.23869 -logp(e1|e2,LHS)=12.38414 -logp(e2|LHS)=11.42733 -logp(e2|e1)=6.95175 -logp(e2|e1,LHS)=7.96129 Abstract=0 Adjacent=0 CharCountDiff=-7 CharLogCR=-1.01160 ContainsX=0 Equivalence=0.019828 Exclusion=0.000250 GlueRule=0 Identity=0 Independent=0.439321 Lex(e1|e2)=7.94997 Lex(e2|e1)=9.86519 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.016052 PhrasePenalty=1 RarityPenalty=0.00034 ForwardEntailment=0.524549 SourceTerminalsButNoTarget=0 SourceWords=3 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-2 WordLenDiff=1.00000 WordLogCR=-1.09861 ||| 0-0 1-0 2-0 ||| ForwardEntailment
[ADVP] ||| still less ||| less ||| PPDB2.0Score=4.73444 PPDB1.0Score=16.768580 -logp(LHS|e1)=0.53830 -logp(LHS|e2)=3.78131 -logp(e1|LHS)=11.96201 -logp(e1|e2)=11.32403 -logp(e1|e2,LHS)=8.16085 -logp(e2|LHS)=9.32554 -logp(e2|e1)=5.44455 -logp(e2|e1,LHS)=5.52438 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-0.91629 ContainsX=0 Equivalence=0.200605 Exclusion=0.065578 GlueRule=0 Identity=0 Independent=0.150562 Lex(e1|e2)=4.48666 Lex(e2|e1)=12.25269 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.413245 PhrasePenalty=1 RarityPenalty=0.04979 ReverseEntailment=0.170010 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98867 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-0.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| OtherRelated
[ADVP] ||| quite well ||| well ||| PPDB2.0Score=4.72945 PPDB1.0Score=11.432960 -logp(LHS|e1)=0.03407 -logp(LHS|e2)=1.45012 -logp(e1|LHS)=11.15077 -logp(e1|e2)=8.94748 -logp(e1|e2,LHS)=6.94036 -logp(e2|LHS)=6.10484 -logp(e2|e1)=2.48548 -logp(e2|e1,LHS)=1.89442 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-0.91629 ContainsX=0 Equivalence=0.000517 Exclusion=0.004688 GlueRule=0 Identity=0 Independent=0.401091 Lex(e1|e2)=4.69583 Lex(e2|e1)=9.38581 Lexical=1 LogCount=3.52636 MVLSASim=NA Monotonic=1 OtherRelated=0.149236 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.444468 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.97592 TargetFormality=0.93714 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-0.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[VP] ||| 's not ||| not ||| PPDB2.0Score=4.71691 PPDB1.0Score=14.097260 -logp(LHS|e1)=3.52407 -logp(LHS|e2)=9.99965 -logp(e1|LHS)=11.97205 -logp(e1|e2)=9.05420 -logp(e1|e2,LHS)=4.58879 -logp(e2|LHS)=14.43648 -logp(e2|e1)=5.04306 -logp(e2|e1,LHS)=7.05322 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.69315 ContainsX=0 Equivalence=0.001283 Exclusion=0.026522 GlueRule=0 Identity=0 Independent=0.438591 Lex(e1|e2)=2.05294 Lex(e2|e1)=6.87544 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.039903 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.493701 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.97277 TargetFormality=0.27771 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0.50000 WordLogCR=-0.69315 ||| 0-0 1-0 2-0 ||| ForwardEntailment
[ADJP] ||| very many ||| many ||| PPDB2.0Score=4.71670 PPDB1.0Score=8.468800 -logp(LHS|e1)=0.40606 -logp(LHS|e2)=5.73562 -logp(e1|LHS)=10.15800 -logp(e1|e2)=7.05024 -logp(e1|e2,LHS)=2.70415 -logp(e2|LHS)=9.85588 -logp(e2|e1)=1.41856 -logp(e2|e1,LHS)=2.40203 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.81093 ContainsX=0 Equivalence=0.346637 Exclusion=0.004898 GlueRule=0 Identity=0 Independent=0.081054 Lex(e1|e2)=2.22360 Lex(e2|e1)=6.31091 Lexical=1 LogCount=4.06044 MVLSASim=NA Monotonic=1 OtherRelated=0.362137 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.205273 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.93123 TargetFormality=0.95337 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0 WordLogCR=-0.69315 ||| 0-0 1-0 ||| OtherRelated
[INTJ] ||| well , yes ||| well ||| PPDB2.0Score=4.71613 PPDB1.0Score=19.938900 -logp(LHS|e1)=0.75984 -logp(LHS|e2)=2.07304 -logp(e1|LHS)=9.50492 -logp(e1|e2)=13.52824 -logp(e1|e2,LHS)=11.24582 -logp(e2|LHS)=3.70054 -logp(e2|e1)=6.41066 -logp(e2|e1,LHS)=5.44144 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-0.91629 ContainsX=0 Equivalence=0.095868 Exclusion=0.004474 GlueRule=0 Identity=0 Independent=0.678557 Lex(e1|e2)=7.28039 Lex(e2|e1)=15.74407 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.072869 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.148233 SourceTerminalsButNoTarget=0 SourceWords=3 TargetFormality=0.64986 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-2 WordLenDiff=1.33333 WordLogCR=-1.09861 ||| 0-0 1-0 2-0 ||| Independent
[ADJP] ||| quite common ||| common ||| PPDB2.0Score=4.69987 PPDB1.0Score=14.634660 -logp(LHS|e1)=0.25360 -logp(LHS|e2)=4.20239 -logp(e1|LHS)=13.29484 -logp(e1|e2)=11.46882 -logp(e1|e2,LHS)=6.81410 -logp(e2|LHS)=8.94065 -logp(e2|e1)=3.16584 -logp(e2|e1,LHS)=2.45990 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-0.69315 ContainsX=0 Equivalence=0.003685 Exclusion=0.131087 GlueRule=0 Identity=0 Independent=0.227290 Lex(e1|e2)=7.24148 Lex(e2|e1)=13.28758 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.246411 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.391527 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98295 TargetFormality=0.96691 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[S] ||| works well ||| works ||| PPDB2.0Score=4.69376 PPDB1.0Score=13.225710 -logp(LHS|e1)=2.68498 -logp(LHS|e2)=4.55315 -logp(e1|LHS)=15.20715 -logp(e1|e2)=9.28797 -logp(e1|e2,LHS)=5.51020 -logp(e2|LHS)=11.72510 -logp(e2|e1)=3.93774 -logp(e2|e1,LHS)=2.02815 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.69315 ContainsX=0 Equivalence=0.002677 Exclusion=0.005063 GlueRule=0 Identity=0 Independent=0.329285 Lex(e1|e2)=9.30641 Lex(e2|e1)=15.71520 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.229459 PhrasePenalty=1 RarityPenalty=0.00001 ForwardEntailment=0.433515 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98167 TargetFormality=0.96130 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[ADJP] ||| many different ||| different ||| PPDB2.0Score=4.69313 PPDB1.0Score=12.334410 -logp(LHS|e1)=5.25202 -logp(LHS|e2)=3.22587 -logp(e1|LHS)=14.82503 -logp(e1|e2)=8.54238 -logp(e1|e2,LHS)=8.83860 -logp(e2|LHS)=8.04852 -logp(e2|e1)=3.79203 -logp(e2|e1,LHS)=2.06209 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.44183 ContainsX=0 Equivalence=0.003499 Exclusion=0.015252 GlueRule=0 Identity=0 Independent=0.251335 Lex(e1|e2)=3.86796 Lex(e2|e1)=8.62341 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.051666 PhrasePenalty=1 RarityPenalty=0.13534 ForwardEntailment=0.678248 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.94951 TargetFormality=0.97434 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=2.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
[ADJP] ||| rather different ||| different ||| PPDB2.0Score=4.68413 PPDB1.0Score=11.226840 -logp(LHS|e1)=0.11394 -logp(LHS|e2)=3.22587 -logp(e1|LHS)=12.42282 -logp(e1|e2)=9.35653 -logp(e1|e2,LHS)=5.90071 -logp(e2|LHS)=8.04852 -logp(e2|e1)=1.87031 -logp(e2|e1,LHS)=1.52642 Abstract=0 Adjacent=0 CharCountDiff=-7 CharLogCR=-0.57536 ContainsX=0 Equivalence=0.003741 Exclusion=0.046448 GlueRule=0 Identity=0 Independent=0.220262 Lex(e1|e2)=3.42478 Lex(e2|e1)=10.05043 Lexical=1 LogCount=2.70805 MVLSASim=NA Monotonic=1 OtherRelated=0.124374 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.605174 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98551 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=1.50000 WordLogCR=-0.69315 ||| 0-0 1-0 ||| ForwardEntailment
